Edad,Ingreso_Mensual,Deuda_Total,Historial_Credito,Numero_Prestamos,Ratio_Deuda_Ingreso,Ingreso_Anual,Riesgo_Financiero,Moroso,Ingreso_Mensual_Normalizado,Deuda_Total_Normalizada
24,10926,5145,Bueno,5,0.470895112575508,131112,Bajo,0,0.9006297462493056,0.09385486153224175
35,11103,44616,Regular,2,4.018373412591192,133236,Alto,1,0.9170216706797556,0.8917323630483122
58,5179,31352,Bueno,6,6.053678316277273,62148,Alto,1,0.36840155584367473,0.623610268849808
40,9188,41308,Bueno,2,4.495864170657379,110256,Alto,1,0.739674013706242,0.8248635536688902
42,3547,22610,Malo,7,6.374400902170849,42564,Alto,1,0.2172624560103723,0.44689710935920757
39,1236,19729,Bueno,6,15.961974110032363,14832,Alto,1,0.0032413409890720557,0.38865979381443294
44,2599,42369,Bueno,2,16.302039245863792,31188,Alto,1,0.1294684200777922,0.8463108954922175
21,6987,20507,Regular,0,2.935022184056104,83844,Alto,1,0.5358399703648824,0.4043864968667879
62,1536,25756,Malo,5,16.768229166666668,18432,Alto,1,0.031024263752546757,0.5104912067919952
30,9236,18802,Bueno,2,2.0357297531398872,110832,Alto,1,0.7441192813483979,0.36992116434202543
69,11748,27199,Bueno,0,2.3152025876744977,140976,Alto,1,0.9767549546212262,0.5396604002425712
24,11716,11694,Bueno,7,0.998122226015705,140592,Alto,1,0.9737914428597889,0.22623812411562563
67,3228,16161,Bueno,1,5.006505576208179,38736,Alto,1,0.18771994813854415,0.31653527390337577
68,6001,17042,Bueno,2,2.839860023329445,72012,Alto,1,0.4445267642155955,0.33434404689710934
67,4751,36275,Bueno,4,7.635234687434225,57012,Alto,1,0.3287645860344508,0.7231251263391955
21,7865,11774,Regular,6,1.4970120788302606,94380,Alto,1,0.6171513243193184,0.22785526581766727
30,1543,12634,Malo,6,8.18794556059624,18516,Alto,1,0.03167253195036117,0.2452395391146149
51,11549,33815,Bueno,4,2.927959130660663,138588,Alto,1,0.9583256158547879,0.673398019001415
63,10552,6783,Regular,4,0.6428165276724791,126624,Alto,0,0.865993702537507,0.12696583788154436
68,9198,28340,Regular,4,3.081104587953903,110376,Alto,1,0.7406001111316911,0.5627248837679402
29,2726,27184,Bueno,1,9.972120322817315,32712,Alto,1,0.14122985738099647,0.5393571861734384
32,1675,22841,Bueno,4,13.636417910447761,20100,Alto,1,0.043897017966290044,0.4515666060238528
37,9403,15586,Bueno,4,1.657556099117303,112836,Alto,1,0.7595851083533989,0.30491206791995146
58,8380,6254,Bueno,4,0.7463007159904534,100560,Alto,1,0.66484534172995,0.116272488376794
29,11030,30660,Regular,7,2.7796917497733453,132360,Alto,1,0.9102611594739767,0.6096219931271478
33,11272,13585,Malo,6,1.2051987224982257,135264,Alto,1,0.9326727171698463,0.2644633110976349
46,10813,34158,Malo,5,3.1589753075002314,129756,Alto,1,0.8901648453417299,0.6803315140489186
48,4031,40918,Regular,4,10.150831059290498,48372,Alto,1,0.2620855714021115,0.8169799878714372
60,6803,6228,Regular,3,0.9154784653829193,81636,Alto,1,0.5187997777366179,0.11574691732363047
66,2696,32926,Malo,5,12.212908011869436,32352,Alto,1,0.138451565104649,0.6554275318374773
39,10019,10542,Bueno,3,1.0522008184449545,120228,Alto,1,0.8166327097610669,0.202951283606226
23,11766,14054,Regular,6,1.1944586095529492,141192,Alto,1,0.9784219299870347,0.273943804325854
55,7905,5190,Regular,4,0.6565464895635673,94860,Alto,0,0.6208557140211151,0.09476450373964018
19,4126,7654,Regular,0,1.8550654386815317,49512,Alto,1,0.2708834969438785,0.14457246816252275
34,2490,37044,Bueno,6,14.87710843373494,29880,Alto,1,0.11937395814039638,0.7386699009500708
22,6208,40824,Regular,3,6.576030927835052,74496,Alto,1,0.46369698092239303,0.8150798463715383
68,8063,18867,Regular,5,2.339947910207119,96756,Alto,1,0.6354880533432118,0.37123509197493426
33,9601,43201,Regular,1,4.499635454640142,115212,Alto,1,0.7779218373772921,0.8631291691934506
67,6366,14347,Regular,6,2.2536914860194783,76392,Alto,1,0.47832932024448976,0.2798665858095815
22,6727,23681,Regular,4,3.5202913631633717,80724,Alto,1,0.5117614373032043,0.46854659389529
48,6372,43935,Malo,2,6.895009416195857,76464,Alto,1,0.47888497869975916,0.8779664443096826
42,6783,21386,Regular,1,3.1528822055137846,81396,Alto,1,0.5169475828857196,0.42215484131797043
58,11593,23297,Bueno,1,2.0095747433796256,139116,Alto,1,0.9624004445267642,0.46078431372549017
35,9330,30816,Bueno,6,3.302893890675241,111960,Alto,1,0.75282459714762,0.612775419446129
27,5010,20124,Malo,6,4.016766467065868,60120,Alto,1,0.352750509353584,0.3966444309682636
30,10697,15744,Regular,5,1.4718145274375993,128364,Alto,1,0.8794221152065198,0.3081059227814837
47,4045,42178,Regular,3,10.427194066749072,48540,Alto,1,0.2633821077977403,0.8424499696785931
48,4322,3597,Bueno,7,0.8322535863026377,51864,Alto,1,0.289035006482682,0.06256316959773599
44,8850,21789,Bueno,5,2.462033898305085,106200,Alto,1,0.7083719207260605,0.4303011926420052
46,5446,23112,Bueno,2,4.243848696290856,65352,Alto,1,0.39312835710316724,0.4570446735395189
28,10653,41913,Bueno,7,3.934384680371726,127836,Alto,1,0.8753472865345435,0.8370931877905802
44,5117,48116,Regular,4,9.403165917529803,61404,Alto,1,0.36265975180589,0.9624823125126339
40,3634,24957,Regular,4,6.867638965327463,43608,Alto,1,0.22531950361177994,0.4943400040428542
42,11861,11906,Bueno,7,1.0037939465475085,142332,Alto,1,0.9872198555288016,0.230523549626036
58,11919,40171,Bueno,0,3.3703330816343655,143028,Alto,1,0.9925912205964067,0.8018799272286234
37,6023,49972,Regular,0,8.296862028889258,72276,Alto,1,0.44656417855158365,1.0
50,2574,4647,Regular,6,1.8053613053613053,30888,Alto,1,0.1271531765141693,0.08378815443703254
41,2402,33923,Bueno,2,14.122814321398835,28824,Alto,1,0.11122430079644378,0.6755811602991713
28,10235,38308,Bueno,6,3.7428431851489985,122820,Alto,1,0.8366364141507687,0.7642207398423287
67,9585,3017,Bueno,1,0.31476264997391756,115020,Bajo,0,0.7764400814965735,0.0508388922579341
68,2825,19476,Regular,1,6.894159292035398,33900,Alto,1,0.1503982218929431,0.38354558318172627
58,3736,40067,Regular,1,10.724571734475374,44832,Alto,1,0.23476569735136138,0.7997776430159693
39,6096,4879,Bueno,3,0.8003608923884514,73152,Alto,1,0.45332468975736245,0.0884778653729533
52,1567,5337,Regular,2,3.4058710912571795,18804,Alto,1,0.033895165771439154,0.09773600161714169
33,5101,29947,Bueno,4,5.870809645167614,61212,Alto,1,0.3611779959251713,0.5952092177077016
26,8571,22163,Bueno,5,2.5858126239645314,102852,Alto,1,0.6825338025560289,0.4378613300990499
67,10558,21049,Bueno,2,1.9936541011555218,126696,Alto,1,0.8665493609927765,0.41534263189812004
33,4705,27269,Bueno,0,5.795749202975558,56460,Alto,1,0.3245045378773847,0.5410753992318577
34,5836,39756,Malo,1,6.812200137080192,70032,Alto,1,0.4292461566956844,0.7934910046492823
60,8006,19722,Regular,5,2.463402448163877,96072,Alto,1,0.6302092980181515,0.3885182939155043
62,11803,40063,Bueno,3,3.3943065322375667,141636,Alto,1,0.9818484904611966,0.7996967859308672
27,2466,23438,Malo,5,9.504460665044606,29592,Alto,1,0.11715132431931839,0.46363452597533855
42,6465,37125,Regular,3,5.74245939675174,77580,Alto,1,0.48749768475643634,0.740307256923388
63,10288,10006,Regular,0,0.9725894245723172,123456,Alto,1,0.8415447305056493,0.192116434202547
51,3669,17014,Bueno,5,4.637230853093486,44028,Alto,1,0.22856084460085202,0.33377804730139476
64,11323,23910,Regular,6,2.1116311931466925,135876,Alto,1,0.937395814039637,0.47317566201738426
59,6584,17137,Regular,4,2.6028250303766707,79008,Alto,1,0.4985182441192813,0.3362644026682838
19,7544,1448,Bueno,2,0.1919406150583245,90528,Bajo,0,0.5874235969624005,0.01912270062664241
25,11122,8055,Bueno,5,0.7242402445603309,133464,Alto,1,0.918781255788109,0.15267839094400648
35,3419,21046,Bueno,3,6.155601052939456,41028,Alto,1,0.2054084089646231,0.4152819890842935
65,7453,38025,Bueno,6,5.10197236012344,89436,Alto,1,0.5789961103908131,0.7585001010713563
32,8611,33153,Bueno,4,3.850075484844966,103332,Alto,1,0.6862381922578256,0.6600161714170204
34,11749,23135,Regular,6,1.969103753510937,140988,Alto,1,0.9768475643637711,0.45750960177885586
26,3444,29799,Malo,2,8.652439024390244,41328,Alto,1,0.20772365252824598,0.5922175055589246
30,4059,13350,Regular,3,3.288987435328899,48708,Alto,1,0.2646786441933691,0.2597129573478876
59,2927,44061,Bueno,1,15.053296891014691,35124,Alto,1,0.15984441563252455,0.8805134424903982
36,5750,30894,Bueno,2,5.372869565217392,69000,Alto,1,0.4212817188368216,0.6143521326056196
22,8466,16519,Bueno,3,1.9512166312308055,101592,Alto,1,0.6728097795888128,0.3237719830200121
29,5408,13347,Bueno,5,2.4680103550295858,64896,Alto,1,0.38960918688646046,0.259652314534061
57,10965,16606,Bueno,7,1.5144550843593252,131580,Alto,1,0.9042415262085572,0.32553062462098237
27,3628,4804,Bueno,6,1.3241455347298787,43536,Alto,1,0.22476384515651043,0.08696179502728926
55,11034,39847,Malo,2,3.6112923690411454,132408,Alto,1,0.9106315984441564,0.7953305033353548
53,2937,44719,Bueno,7,15.226081035069798,35244,Alto,1,0.16077051305797369,0.8938144329896908
34,7508,36166,Regular,2,4.816995205114544,90096,Alto,1,0.5840896462307835,0.7209217707701637
37,5914,44117,Bueno,4,7.459756509976327,70968,Alto,1,0.4364697166141878,0.8816454416818273
64,4842,25536,Malo,0,5.273853779429988,58104,Alto,1,0.3371920726060382,0.5060440671113806
37,8069,31053,Bueno,6,3.8484322716569586,96828,Alto,1,0.6360437117984813,0.6175662017384274
55,5905,1809,Bueno,2,0.30635055038103304,70860,Bajo,0,0.43563622893128356,0.02642005255710532
62,7690,25193,Malo,7,3.276072821846554,92280,Alto,1,0.6009446193739582,0.49911057206387704
43,4356,19944,Malo,1,4.578512396694215,52272,Alto,1,0.2921837377292091,0.3930058621386699
29,11886,47608,Malo,0,4.005384485949857,142632,Alto,1,0.9895350990924245,0.9522134627046696
33,5219,48952,Malo,5,9.379574631155394,62628,Alto,1,0.3721059455454714,0.979381443298969
31,1573,7824,Regular,4,4.973935155753337,18876,Alto,1,0.03445082422670866,0.14800889427936123
43,1449,37780,Regular,6,26.073153899240857,17388,Alto,1,0.0229672161511391,0.7535476046088538
36,2136,4794,Regular,4,2.24438202247191,25632,Alto,1,0.08659010927949622,0.08675965231453406
39,5110,15290,Bueno,0,2.9921722113502933,61320,Alto,1,0.36201148360807556,0.2989286436223974
42,6503,8973,Bueno,2,1.3798246962940182,78036,Alto,1,0.4910168549731431,0.1712350919749343
19,5093,6253,Malo,7,1.2277635970940506,61116,Alto,1,0.360437117984812,0.11625227410551849
25,2648,15958,Bueno,7,6.02643504531722,31776,Alto,1,0.13400629746249304,0.31243177683444506
25,2217,26448,Regular,2,11.929634641407308,26604,Alto,1,0.09409149842563437,0.5244794825146554
18,9936,46867,Regular,0,4.71688808373591,119232,Alto,1,0.8089461011298389,0.9372346876895088
28,5373,20556,Malo,0,3.825795644891122,64476,Alto,1,0.3863678458973884,0.4053769961592884
60,9443,17435,Bueno,3,1.8463412051254897,113316,Alto,1,0.7632894980551954,0.3422882555083889
26,11696,10420,Malo,3,0.8909028727770177,140352,Alto,1,0.9719392480088906,0.2004851425106125
27,11934,48123,Bueno,2,4.032428355957768,143208,Alto,1,0.9939803667345806,0.9626238124115626
40,2221,45705,Bueno,4,20.578568212516885,26652,Alto,1,0.09446193739581403,0.9137457044673539
54,11387,22641,Regular,0,1.9883200140511108,136644,Alto,1,0.9433228375625116,0.4475237517687487
67,2434,10858,Malo,7,4.460969597370584,29208,Alto,1,0.11418781255788109,0.20933899332929048
22,9626,11637,Regular,5,1.2089133596509454,115512,Alto,1,0.780237080940915,0.22508591065292097
59,6708,9476,Bueno,7,1.4126416219439475,80496,Alto,1,0.510001852194851,0.18140287042652112
46,6368,16709,Bueno,1,2.623900753768844,76416,Alto,1,0.4785145397295795,0.327612694562361
18,3651,15591,Bueno,3,4.270336894001644,43812,Alto,1,0.2268938692350435,0.30501313927632906
49,5515,31602,Regular,1,5.730190389845875,66180,Alto,1,0.3995184293387664,0.6286638366686881
22,6145,30696,Bueno,7,4.995280716029292,73740,Alto,1,0.45786256714206336,0.6103497068930666
49,11410,14051,Bueno,4,1.2314636283961438,136920,Alto,1,0.9454528616410447,0.27388316151202746
53,5283,11224,Regular,1,2.1245504448230172,63396,Alto,1,0.378032969068346,0.216737416616131
34,8606,21777,Bueno,4,2.5304438763653265,103272,Alto,1,0.685775143545101,0.430058621386699
30,10228,12336,Malo,0,1.2061008994915916,122736,Alto,1,0.8359881459529543,0.23921568627450981
39,10561,45495,Regular,1,4.307830697850583,126732,Alto,1,0.8668271902204112,0.9095007074994946
53,5765,38346,Regular,1,6.6515177797051175,69180,Alto,1,0.42267086497499534,0.7649888821507985
60,4278,6082,Malo,2,1.4216923796166432,51336,Alto,1,0.2849601778107057,0.11279563371740448
38,6466,26382,Bueno,2,4.080111351685741,77592,Alto,1,0.48759029449898134,0.523145340610471
56,3682,30884,Regular,3,8.387832699619771,44184,Alto,1,0.2297647712539359,0.6141499898928644
65,10009,40321,Regular,1,4.028474373064242,120108,Alto,1,0.8157066123356178,0.8049120679199515
51,1587,23464,Bueno,2,14.785129174543163,19044,Alto,1,0.03574736062233748,0.4641600970285021
68,9790,19867,Bueno,3,2.0293156281920326,117480,Alto,1,0.7954250787182812,0.39144936325045476
23,3817,3350,Regular,2,0.877652606759235,45804,Alto,1,0.2422670864974995,0.05757024459268243
48,4263,33682,Bueno,3,7.901008679333803,51156,Alto,1,0.28357103167253195,0.6707095209217708
39,2825,12083,Bueno,5,4.27716814159292,33900,Alto,1,0.1503982218929431,0.23410147564180311
41,5056,34235,Regular,1,6.771162974683544,60672,Alto,1,0.35701055751065014,0.6818880129371336
22,2956,11927,Bueno,4,4.0348443843031125,35472,Alto,1,0.16253009816632707,0.23094804932282192
59,5562,25904,Regular,0,4.657317511686443,66744,Alto,1,0.40387108723837745,0.5134829189407722
61,7616,36069,Bueno,0,4.735950630252101,91392,Alto,1,0.5940914984256345,0.7189609864564382
26,3305,25716,Malo,4,7.780937972768532,39660,Alto,1,0.1948508983145027,0.5096826359409743
29,4143,19276,Regular,2,4.652667149408641,49716,Alto,1,0.27245786256714205,0.3795027289266222
67,4410,1253,Bueno,5,0.2841269841269841,52920,Bajo,0,0.29718466382663455,0.015180917727915908
69,5783,26239,Malo,4,4.5372643956424,69396,Alto,1,0.42433784034080385,0.5202546998180716
34,5446,43801,Regular,5,8.042783694454645,65352,Alto,1,0.39312835710316724,0.8752577319587629
61,3864,30373,Bueno,3,7.8605072463768115,46368,Alto,1,0.24661974439711054,0.6038204972710733
53,7777,26732,Malo,7,3.4373151600874374,93324,Alto,1,0.6090016669753658,0.5302203355569032
69,10983,18998,Regular,7,1.7297641810070108,131796,Alto,1,0.9059085015743658,0.37388316151202744
30,1957,37812,Bueno,3,19.32141032192131,23484,Alto,1,0.07001296536395628,0.7541944612896705
57,7409,41174,Bueno,3,5.55729518153597,88908,Alto,1,0.5749212817188368,0.8221548413179705
51,8592,36741,Malo,5,4.2761871508379885,103104,Alto,1,0.6844786071494722,0.7325449767535881
32,10092,2983,Regular,2,0.29558065794688865,121104,Bajo,0,0.8233932209668458,0.050151607034566406
54,9834,45607,Bueno,1,4.637685580638601,118008,Alto,1,0.7994999073902576,0.9117647058823529
20,6111,33660,Bueno,5,5.508100147275405,73332,Alto,1,0.4547138358955362,0.6702648069537094
54,11664,45230,Bueno,6,3.8777434842249656,139968,Alto,1,0.9689757362474534,0.9041439256114817
18,9629,39331,Bueno,2,4.08464014954824,115548,Alto,1,0.7805149101685498,0.7848999393571862
23,11692,26786,Malo,4,2.2909681833732467,140304,Alto,1,0.9715688090387109,0.5313119062057813
47,9543,16044,Regular,3,1.6812323168814838,114516,Alto,1,0.772550472309687,0.3141702041641399
38,8858,37138,Bueno,7,4.192594265071122,106296,Alto,1,0.7091127986664197,0.7405700424499697
40,11383,37959,Bueno,6,3.334709654748309,136596,Alto,1,0.942952398592332,0.757165959167172
40,1503,29704,Malo,0,19.76314038589488,18036,Alto,1,0.027968142248564545,0.5902971497877502
52,7859,46172,Bueno,3,5.875047715994401,94308,Alto,1,0.6165956658640489,0.9231857691530221
58,6913,19402,Bueno,6,2.806596267901056,82956,Alto,1,0.5289868494165587,0.38204972710733776
29,7825,11177,Bueno,7,1.428370607028754,93900,Alto,1,0.6134469346175219,0.21578734586618153
32,6588,9835,Bueno,6,1.4928658166363085,79056,Alto,1,0.49888868308946105,0.18865979381443299
42,1545,13328,Regular,4,8.62653721682848,18540,Alto,1,0.03185775143545101,0.2592682433798261
42,4248,12821,Regular,7,3.0181261770244823,50976,Alto,1,0.2821818855343582,0.24901960784313723
59,3167,27575,Bueno,1,8.706978212819703,38004,Alto,1,0.1820707538433043,0.547260966242167
49,7260,40524,Regular,7,5.581818181818182,87120,Alto,1,0.5611224300796445,0.8090155649888822
50,3907,13003,Regular,3,3.3281289992321472,46884,Alto,1,0.25060196332654194,0.252698605215282
32,3176,29720,Regular,1,9.357682619647354,38112,Alto,1,0.18290424152620854,0.5906205781281585
63,1687,31167,Malo,3,18.47480735032602,20244,Alto,1,0.04500833487682905,0.6198706286638367
62,4145,3474,Regular,7,0.8381182147165259,49740,Alto,1,0.27264308205223187,0.06007681423084698
68,9354,12372,Bueno,0,1.3226427196921102,112248,Alto,1,0.755047230968698,0.23994340004042855
67,3167,49072,Bueno,7,15.494790022102936,38004,Alto,1,0.1820707538433043,0.9818071558520315
62,2808,2035,Bueno,1,0.7247150997150997,33696,Alto,1,0.1488238562696796,0.030988477865372954
32,3045,43636,Malo,6,14.330377668308703,36540,Alto,1,0.17077236525282458,0.871922377198302
55,3873,28142,Bueno,1,7.266201910663568,46476,Alto,1,0.2474532320800148,0.5587224580553871
51,1835,33433,Regular,4,18.219618528610354,22020,Alto,1,0.058714576773476565,0.6656761673741661
51,8505,22549,Regular,2,2.6512639623750736,102060,Alto,1,0.6764215595480645,0.4456640388114008
54,6987,14672,Regular,6,2.0998998139401746,83844,Alto,1,0.5358399703648824,0.2864362239741257
59,10168,21061,Bueno,0,2.0713021243115657,122016,Alto,1,0.8304315614002593,0.4155852031534263
66,3819,47302,Regular,5,12.385964912280702,45828,Alto,1,0.24245230598258938,0.9460278956943602
44,2191,20284,Regular,6,9.257873117298038,26292,Alto,1,0.09168364511946657,0.39987871437234684
62,6387,37223,Regular,4,5.82793173633944,76644,Alto,1,0.4802741248379329,0.742288255508389
26,1788,5779,Bueno,6,3.232102908277405,21456,Alto,1,0.05436191887386553,0.10667070952092177
64,4286,11682,Regular,6,2.725618292113859,51432,Alto,1,0.285701055751065,0.2259955528603194
27,8077,43016,Bueno,5,5.325739754859478,96924,Alto,1,0.6367845897388406,0.8593895290074793
51,4683,26605,Regular,6,5.681187273115524,56196,Alto,1,0.32246712354139656,0.5276531231049121
48,9667,8757,Regular,1,0.9058653149891384,116004,Alto,1,0.7840340803852566,0.16686880937942186
26,3965,41317,Regular,4,10.420428751576292,47580,Alto,1,0.25597332839414705,0.8250454821103699
28,5245,37227,Regular,1,7.097616777883699,62940,Alto,1,0.3745137988516392,0.742369112593491
46,5489,7931,Bueno,5,1.4448897795591182,65868,Alto,1,0.39711057603259864,0.15017182130584192
61,5125,2462,Bueno,2,0.480390243902439,61500,Bajo,0,0.3634006297462493,0.03961997170002021
26,5423,12693,Regular,7,2.3405863912963305,65076,Alto,1,0.3909983330246342,0.2464321811198706
66,2873,27928,Regular,2,9.720849286460146,34476,Alto,1,0.15484348953509908,0.5543966040024257
55,5273,31317,Bueno,7,5.939123838422151,63276,Alto,1,0.3771068716428968,0.6229027693551648
51,3956,7018,Bueno,7,1.7740141557128413,47472,Alto,1,0.2551398407112428,0.1317161916312917
34,11296,3847,Regular,3,0.3405630311614731,135552,Bajo,0,0.9348953509909244,0.06761673741661613
35,4828,44556,Regular,1,9.228666114333057,57936,Alto,1,0.33589553621040935,0.8905195067717809
35,2141,17037,Malo,6,7.957496496964035,25692,Alto,1,0.08705315799222078,0.33424297554073173
54,6262,8615,Bueno,6,1.3757585435962951,75144,Alto,1,0.46869790701981845,0.16399838285829796
69,2989,34170,Regular,5,11.431917029106724,35868,Alto,1,0.1655862196703093,0.6805740853042248
57,8295,40658,Regular,1,4.901506931886678,99540,Alto,1,0.6569735136136322,0.8117242773398019
30,6551,3792,Regular,7,0.5788429247443139,78612,Bajo,0,0.49546212261529915,0.06650495249646249
31,11257,19204,Bueno,7,1.7059607355423292,135084,Alto,1,0.9312835710316727,0.3780473013947847
48,8974,20995,Bueno,3,2.339536438600401,107688,Alto,1,0.71985552880163,0.41425106124924194
59,8932,37396,Bueno,4,4.186744290192566,107184,Alto,1,0.7159659196147435,0.745785324439054
66,8671,23905,Bueno,0,2.7568907853765423,104052,Alto,1,0.6917947768105205,0.47307459066100666
28,4226,30244,Bueno,0,7.156649313771888,50712,Alto,1,0.28014447119837005,0.6012128562765312
22,3345,27830,Regular,5,8.319880418535128,40140,Alto,1,0.1985552880162993,0.5524156054174247
38,7162,20371,Bueno,0,2.8443172298240715,85944,Alto,1,0.5520466753102427,0.4016373559733171
36,9328,6110,Regular,6,0.6550171526586621,111936,Alto,0,0.7526393776625302,0.11336163331311905
59,2038,34387,Regular,7,16.872914622178605,24456,Alto,1,0.07751435451009446,0.6849605821710127
47,1416,47023,Bueno,3,33.208333333333336,16992,Alto,1,0.019911094647156888,0.94038811400849
66,1556,25824,Regular,1,16.596401028277636,18672,Alto,1,0.03287645860344508,0.5118657772387306
51,8984,26281,Malo,3,2.9253116651825466,107808,Alto,1,0.7207816262270791,0.5211036992116435
44,2439,3820,Bueno,5,1.5662156621566217,29268,Alto,1,0.11465086127060568,0.06707095209217707
30,6263,5927,Bueno,6,0.9463515886955133,75156,Alto,1,0.46879051676236344,0.10966242166969879
64,10755,18864,Malo,6,1.7539748953974896,129060,Alto,1,0.8847934802741249,0.3711744491611077
28,2779,6201,Bueno,4,2.2313781935948183,33348,Alto,1,0.146138173735877,0.11520113199919142
32,4212,8442,Bueno,7,2.0042735042735043,50544,Alto,1,0.2788479348027412,0.16050131392763292
50,4815,10850,Regular,7,2.2533748701973,57780,Alto,1,0.3346916095573254,0.20917727915908632
50,2279,49283,Bueno,1,21.624835454146556,27348,Alto,1,0.09983330246341916,0.9860723670911664
43,5251,6229,Bueno,4,1.1862502380498952,63012,Alto,1,0.37506945730690866,0.115767131594906
59,7155,32233,Malo,4,4.504961565338924,85860,Alto,1,0.5513984071124283,0.6414190418435416
27,11009,15407,Malo,2,1.3994913252793169,132108,Alto,1,0.9083163548805335,0.3012937133616333
42,4761,14819,Bueno,1,3.112581390464188,57132,Alto,1,0.3296906834599,0.2894077218516272
57,3957,17722,Malo,2,4.478645438463483,47484,Alto,1,0.25523245045378773,0.3480897513644633
26,6013,17525,Regular,1,2.914518543156494,72156,Alto,1,0.4456380811261345,0.3441075399231857
29,9199,18446,Bueno,5,2.005217958473747,110388,Alto,1,0.740692720874236,0.36272488376794015
66,8817,10001,Bueno,1,1.1342860383350346,105804,Alto,1,0.7053157992220782,0.1920153628461694
45,5812,20168,Bueno,0,3.470061940812113,69744,Alto,1,0.4270235228746064,0.3975338589043865
25,7350,36837,Bueno,2,5.011836734693878,88200,Alto,1,0.5694573069086869,0.7344855467960381
69,2639,35999,Regular,6,13.641151951496779,31668,Alto,1,0.13317280977958884,0.7175459874671518
52,8086,16830,Regular,4,2.081375216423448,97032,Alto,1,0.6376180774217448,0.330058621386699
29,2414,49222,Bueno,4,20.390223695111846,28968,Alto,1,0.11233561770698279,0.9848392965433597
65,2357,15634,Regular,5,6.633008061094611,28284,Alto,1,0.1070568623819226,0.30588235294117644
50,11764,27421,Bueno,2,2.3309248554913293,141168,Alto,1,0.9782367105019449,0.5441479684657369
18,11003,9563,Regular,5,0.869126601835863,132036,Alto,1,0.907760696425264,0.18316151202749142
61,11337,29757,Bueno,0,2.6247684572638263,136044,Alto,1,0.9386923504352658,0.5913685061653527
48,3087,46937,Bueno,4,15.20472951085196,37044,Alto,1,0.17466197443971104,0.9386496866787952
30,5792,39534,Malo,6,6.825621546961326,69504,Alto,1,0.4251713280237081,0.7890034364261168
58,10745,22419,Bueno,4,2.086458818054909,128940,Alto,1,0.8838673828486757,0.44303618354558316
24,4365,45230,Bueno,0,10.361970217640321,52380,Alto,1,0.29301722541211334,0.9041439256114817
67,7170,28493,Bueno,0,3.973919107391911,86040,Alto,1,0.552787553250602,0.5658176672730948
52,1484,2777,Regular,1,1.8712938005390836,17808,Alto,1,0.026208557140211156,0.045987467151809173
61,5027,28731,Bueno,2,5.715337179232146,60324,Alto,1,0.35432487497684756,0.5706286638366687
48,4621,40080,Bueno,4,8.67344730577797,55452,Alto,1,0.31672531950361177,0.8000404285425511
60,7430,17930,Bueno,3,2.4131897711978465,89160,Alto,1,0.5768660863122801,0.35229431978977155
59,6487,24990,Regular,6,3.852320024664714,77844,Alto,1,0.4895350990924245,0.4950070749949464
32,1549,47857,Bueno,7,30.89541639767592,18588,Alto,1,0.03222819040563067,0.9572468162522741
53,9317,39813,Malo,1,4.273156595470645,111804,Alto,1,0.7516206704945361,0.7946432181119871
42,5361,35531,Bueno,3,6.627681402723373,64332,Alto,1,0.3852565289868494,0.7080857085102082
59,1704,47403,Regular,0,27.818661971830984,20448,Alto,1,0.046582700500092625,0.9480695370931878
28,3050,29288,Regular,3,9.602622950819672,36600,Alto,1,0.17123541396554914,0.5818880129371337
63,2837,20574,Bueno,5,7.252026788861474,34044,Alto,1,0.1515095388034821,0.4057408530422478
44,11588,15308,Bueno,3,1.3210217466344494,139056,Alto,1,0.9619373958140396,0.2992925005053568
45,3669,16017,Bueno,6,4.365494685200327,44028,Alto,1,0.22856084460085202,0.3136244188397008
47,1517,8167,Bueno,6,5.383651944627554,18204,Alto,1,0.029264678644193368,0.15494238932686477
52,5607,46944,Bueno,7,8.37239165329053,67284,Alto,1,0.4080385256528987,0.9387911865777239
36,3698,43875,Regular,3,11.864521362898865,44376,Alto,1,0.23124652713465454,0.8767535880331514
50,11203,5553,Bueno,1,0.4956708024636258,134436,Bajo,0,0.9262826449342472,0.10210228421265412
46,11607,43609,Malo,7,3.7571293185146892,139284,Alto,1,0.9636969809223932,0.871376591873863
42,3413,24385,Bueno,0,7.144740697333724,40956,Alto,1,0.2048527505093536,0.48277744087325647
45,2262,22149,Regular,1,9.791777188328913,27144,Alto,1,0.09825893684015559,0.4375783303011926
51,7466,24837,Bueno,0,3.3266809536565765,89592,Alto,1,0.5802000370438971,0.49191429148979177
50,1668,13191,Regular,7,7.908273381294964,20016,Alto,1,0.04324874976847563,0.2564988882150798
65,1526,4553,Malo,5,2.9836173001310615,18312,Alto,1,0.030098166327097622,0.0818880129371336
39,5195,6047,Bueno,2,1.1640038498556304,62340,Alto,1,0.3698833117243934,0.11208813422276126
67,3316,17021,Regular,5,5.132991556091676,39792,Alto,1,0.19586960548249677,0.3339195472003234
32,6746,25213,Regular,2,3.7374740587014528,80952,Alto,1,0.5135210224115577,0.49951485748938745
28,7211,34787,Regular,3,4.824157537096103,86532,Alto,1,0.5565845526949436,0.6930462906812209
39,7914,20226,Malo,6,2.555724033358605,94968,Alto,1,0.6216892017040193,0.39870628663836666
68,9855,33308,Regular,7,3.379807204464739,118260,Alto,1,0.8014447119837007,0.6631493834647261
21,9303,46065,Bueno,1,4.951628506933248,111636,Alto,1,0.7503241340989073,0.9210228421265414
